,time,중지,검지,약지,소지,엄지,target
2,10.347,-5.52709,-0.61838,-4.13313,-2.95989,-9.39265,2
2,10.513,-5.55733,-0.59954,-4.08632,-3.01136,-9.5097,2
2,10.678,-5.5751,-0.64041,-4.11352,-3.08234,-9.55325,2
2,10.844,-5.63488,-0.67723,-4.18386,-3.14979,-9.62325,2
2,11.011,-5.69327,-0.72014,-4.23067,-3.21703,-9.67945,2
2,11.176,-5.74752,-0.74913,-4.32429,-3.26871,-9.63472,2
2,11.342,-5.78352,-0.74391,-4.3609,-3.33574,-9.74381,2
2,11.507,-5.83338,-0.79842,-4.41294,-3.39945,-9.78425,2
2,11.673,-5.87816,-0.84451,-4.44301,-3.46462,-9.86202,2
2,11.838,-5.94509,-0.90713,-4.51467,-3.51983,-9.91822,2
2,12.004,-5.99449,-0.94453,-4.55494,-3.57731,-9.88516,2
2,12.169,-6.01711,-0.97642,-4.48695,-3.63293,-9.99658,2
2,12.335,-6.04481,-1.01121,-4.48067,-3.69291,-10.0411,2
2,12.501,-6.08312,-1.04513,-4.50342,-3.74915,-10.10255,2
2,12.667,-6.11682,-1.08021,-4.54736,-3.80374,-10.15777,2
2,12.833,-6.16298,-1.115,-4.58371,-3.85438,-10.12938,2
2,12.999,-6.1796,-1.12718,-4.58789,-3.89754,-10.22796,2
2,13.166,-6.22046,-1.22864,-4.58554,-3.94009,-10.29427,2
2,13.331,-6.18191,-1.25445,-4.47936,-3.98533,-10.35474,2
2,13.498,-6.24077,-1.30315,-4.57246,-4.0422,-10.41774,2
2,13.663,-6.29247,-1.30083,-4.60541,-4.08868,-10.39576,2
2,13.83,-6.28693,-1.30866,-4.60541,-4.13123,-10.47976,2
2,13.995,-6.34463,-1.36026,-4.62476,-4.17751,-10.52896,2
2,14.16,-6.37879,-1.40462,-4.67837,-4.22462,-10.5799,2
2,14.326,-6.43304,-1.44318,-4.72937,-4.25783,-10.63493,2
2,14.491,-6.4762,-1.46347,-4.79579,-4.30349,-10.60965,2
2,14.657,-6.51036,-1.4771,-4.79657,-4.34146,-10.68334,2
2,14.822,-6.43811,-1.46086,-4.54553,-4.35703,-10.72612,2
2,14.988,-6.53552,-1.49101,-4.83005,-4.41369,-10.78037,2
2,15.154,-6.59345,-1.52406,-4.90118,-4.41327,-10.76695,1
2,15.32,-6.18376,-1.20429,-1.80859,-3.57337,-5.98955,1
2,15.486,-5.17717,-0.43777,0.22673,-1.35086,-3.52812,1
2,15.651,-1.45321,0.29397,1.44875,1.75161,3.84506,1
2,15.817,1.17023,-0.11046,1.05257,2.15818,4.52463,1
2,15.982,-0.09071,-0.70564,0.36873,1.40502,3.7422,1
2,16.148,-1.05367,-1.08369,-0.03687,1.30831,3.11805,1
2,16.313,-1.62055,-1.38491,-0.55518,0.86709,2.33873,1
2,16.479,-2.1078,-1.63626,-1.017,0.57695,1.8538,1
2,16.645,-2.46625,-1.80934,-1.28374,0.38602,1.50225,1
2,16.811,-2.79863,-1.98473,-1.53034,-0.00104,1.27845,1
2,16.977,-3.08391,-2.11461,-1.69745,-0.24925,1.12853,1
2,17.142,-3.28865,-2.23928,-1.9009,-0.42421,0.9269,1
2,17.308,-3.48692,-2.36916,-2.13704,-0.62323,0.71729,1
2,17.474,-3.66141,-2.47932,-2.32794,-0.80815,0.55046,1
2,17.64,-3.7999,-2.59297,-2.4668,-0.77764,0.35777,1
